Crash_ID,State,Year,Gender,Age_Group,Fatalities
20217006,NT,2021,Male,26 to 39,1
20215071,WA,2021,Female,40 to 64,1
20211082,NSW,2021,Male,26 to 39,3
20215027,WA,2021,Male,40 to 64,1
20215067,WA,2021,Male,40 to 64,1
20215054,WA,2021,Male,40 to 64,1
20211082,NSW,2021,Female,40 to 64,3
20211082,NSW,2021,Male,40 to 64,3
20211097,NSW,2021,Female,26 to 39,1
20213138,Qld,2021,Male,17 to 25,1
20211024,NSW,2021,Female,17 to 25,1
20213027,Qld,2021,Male,26 to 39,1
20213130,Qld,2021,Male,26 to 39,1
20212011,Vic,2021,Male,40 to 64,1
20211059,NSW,2021,Male,26 to 39,1
20215003,WA,2021,Female,40 to 64,1
20214030,SA,2021,Male,17 to 25,1
20211016,NSW,2021,Male,40 to 64,1
20218004,ACT,2021,Male,17 to 25,1
20212104,Vic,2021,Male,40 to 64,1
20212024,Vic,2021,Male,65 to 74,1
20211146,NSW,2021,Male,65 to 74,1
20211063,NSW,2021,Female,65 to 74,1
20215020,WA,2021,Female,17 to 25,1
20213157,Qld,2021,Male,26 to 39,1
20211065,NSW,2021,Female,0 to 16,1
20215082,WA,2021,Male,40 to 64,1
20211013,NSW,2021,Male,40 to 64,1
20211142,NSW,2021,Male,0 to 16,2
20211142,NSW,2021,Male,0 to 16,2
20215075,WA,2021,Male,17 to 25,1
20211116,NSW,2021,Male,17 to 25,1
20213128,Qld,2021,Female,17 to 25,1
20214046,SA,2021,Male,17 to 25,1
20211026,NSW,2021,Female,17 to 25,1
20215093,WA,2021,Male,26 to 39,1
20215068,WA,2021,Male,26 to 39,1
20215090,WA,2021,Male,17 to 25,1
20214021,SA,2021,Male,17 to 25,1
20213108,Qld,2021,Male,26 to 39,3
20213120,Qld,2021,Male,26 to 39,1
20212058,Vic,2021,Female,26 to 39,1
20215046,WA,2021,Male,40 to 64,1
20212083,Vic,2021,Male,40 to 64,1
20213051,Qld,2021,Male,40 to 64,1
20211108,NSW,2021,Male,40 to 64,1
20213016,Qld,2021,Male,40 to 64,1
20215015,WA,2021,Male,17 to 25,1
20215026,WA,2021,Female,40 to 64,1
20214049,SA,2021,Male,40 to 64,1
20215058,WA,2021,Female,40 to 64,2
20215010,WA,2021,Female,40 to 64,1
20211157,NSW,2021,Male,40 to 64,1
20213002,Qld,2021,Male,40 to 64,1
20211030,NSW,2021,Male,0 to 16,1
20216012,Tas,2021,Male,0 to 16,1
20216002,Tas,2021,Male,40 to 64,1
20213049,Qld,2021,Male,40 to 64,1
20217003,NT,2021,Male,26 to 39,1
20211031,NSW,2021,Male,26 to 39,1
20211111,NSW,2021,Male,65 to 74,1
20213086,Qld,2021,Male,26 to 39,1
20211096,NSW,2021,Female,65 to 74,1
20217012,NT,2021,Male,26 to 39,1
20211036,NSW,2021,Female,26 to 39,1
20214062,SA,2021,Male,65 to 74,1
20213108,Qld,2021,Male,0 to 16,3
20215051,WA,2021,Male,17 to 25,1
20215058,WA,2021,Male,75 or older,2
20213031,Qld,2021,Male,0 to 16,1
20212097,Vic,2021,Male,75 or older,1
20212021,Vic,2021,Male,75 or older,1
20215030,WA,2021,Female,26 to 39,1
20213163,Qld,2021,Male,17 to 25,1
20211014,NSW,2021,Male,17 to 25,1
20213081,Qld,2021,Male,40 to 64,1
20211164,NSW,2021,Female,65 to 74,1
20214023,SA,2021,Male,75 or older,1
20215078,WA,2021,Male,26 to 39,1
20215004,WA,2021,Male,26 to 39,1
20211052,NSW,2021,Male,40 to 64,1
20213108,Qld,2021,Female,26 to 39,3
20206028,Tas,2020,Male,0 to 16,1
20205020,WA,2020,Male,17 to 25,1
20204048,SA,2020,Male,17 to 25,1
20202028,Vic,2020,Male,40 to 64,1
20205132,WA,2020,Male,40 to 64,1
20203020,Qld,2020,Male,17 to 25,1
20202132,Vic,2020,Male,17 to 25,1
20206025,Tas,2020,Male,17 to 25,1
20203059,Qld,2020,Male,26 to 39,2
20201041,NSW,2020,Male,26 to 39,1
20207007,NT,2020,Male,17 to 25,2
20203073,Qld,2020,Female,17 to 25,1
20203130,Qld,2020,Female,26 to 39,1
20203099,Qld,2020,Male,26 to 39,1
20207007,NT,2020,Male,17 to 25,2
20203189,Qld,2020,Male,26 to 39,1
20201071,NSW,2020,Male,26 to 39,1
20202070,Vic,2020,Male,26 to 39,1
20201131,NSW,2020,Female,17 to 25,1
20201259,NSW,2020,Male,17 to 25,1
20201008,NSW,2020,Male,40 to 64,1
20205134,WA,2020,Male,40 to 64,1
20203196,Qld,2020,Male,40 to 64,1
20207021,NT,2020,Male,40 to 64,1
20204047,SA,2020,Female,17 to 25,1
20201172,NSW,2020,Male,17 to 25,1
20204024,SA,2020,Female,26 to 39,1
20202180,Vic,2020,Male,26 to 39,1
20201114,NSW,2020,Female,26 to 39,1
20201153,NSW,2020,Female,40 to 64,1
20205019,WA,2020,Male,40 to 64,2
20205019,WA,2020,Male,40 to 64,2
20202139,Vic,2020,Male,40 to 64,1
20203059,Qld,2020,Male,17 to 25,2
20205081,WA,2020,Male,26 to 39,1
20201033,NSW,2020,Female,65 to 74,1
20202194,Vic,2020,Female,65 to 74,1
20205123,WA,2020,Male,17 to 25,1
20202075,Vic,2020,Female,0 to 16,2
20203129,Qld,2020,Female,17 to 25,2
20201108,NSW,2020,Male,17 to 25,1
20203079,Qld,2020,Female,65 to 74,1
20203098,Qld,2020,Male,17 to 25,1
20201190,NSW,2020,Female,26 to 39,1
20204015,SA,2020,Male,26 to 39,1
20203185,Qld,2020,Male,26 to 39,1
20201203,NSW,2020,Female,26 to 39,1
20203065,Qld,2020,Male,26 to 39,1
20201126,NSW,2020,Male,40 to 64,2
20202117,Vic,2020,Male,40 to 64,1
20203129,Qld,2020,Female,40 to 64,2
20203109,Qld,2020,Female,40 to 64,1
20201126,NSW,2020,Female,40 to 64,2
20202116,Vic,2020,Male,40 to 64,1
20205006,WA,2020,Male,40 to 64,1
20201079,NSW,2020,Male,17 to 25,1
20203140,Qld,2020,Male,40 to 64,1
20201233,NSW,2020,Male,40 to 64,1
20202141,Vic,2020,Male,40 to 64,1
20202075,Vic,2020,Female,40 to 64,2
20203212,Qld,2020,Female,65 to 74,1
20203249,Qld,2020,Male,65 to 74,1
20203002,Qld,2020,Male,26 to 39,1
20202080,Vic,2020,Male,65 to 74,1
20203031,Qld,2020,Male,65 to 74,1
20204038,SA,2020,Male,75 or older,1
20203169,Qld,2020,Male,75 or older,1
20202009,Vic,2020,Male,75 or older,1
20203084,Qld,2020,Male,75 or older,1
20203052,Qld,2020,Male,75 or older,1
20202003,Vic,2020,Male,75 or older,1
20205016,WA,2020,Male,75 or older,1
20204025,SA,2020,Male,75 or older,1
20201207,NSW,2020,Male,75 or older,1
20201204,NSW,2020,Male,75 or older,1
20203178,Qld,2020,Male,75 or older,1
20203092,Qld,2020,Male,40 to 64,1
20204019,SA,2020,Male,75 or older,1
20207014,NT,2020,Male,26 to 39,1
20204057,SA,2020,Male,26 to 39,1
20202092,Vic,2020,Female,26 to 39,1
20203110,Qld,2020,Male,26 to 39,1
20203026,Qld,2020,Male,17 to 25,1
20203192,Qld,2020,Female,0 to 16,1
20201100,NSW,2020,Male,0 to 16,1
20201163,NSW,2020,Female,17 to 25,1
20201122,NSW,2020,Male,75 or older,1
20203118,Qld,2020,Male,75 or older,1
20203175,Qld,2020,Female,40 to 64,1
20207022,NT,2020,Male,65 to 74,1
20201106,NSW,2020,Female,0 to 16,1
20201012,NSW,2020,Male,17 to 25,2
20202138,Vic,2020,Female,17 to 25,1
20205058,WA,2020,Female,17 to 25,1
20203147,Qld,2020,Male,17 to 25,1
20203193,Qld,2020,Male,17 to 25,1
20205066,WA,2020,Male,26 to 39,1
20207023,NT,2020,Male,26 to 39,1
20203028,Qld,2020,Male,26 to 39,1
20203211,Qld,2020,Male,17 to 25,1
20201140,NSW,2020,Male,26 to 39,1
20205012,WA,2020,Male,40 to 64,1
20201230,NSW,2020,Male,17 to 25,1
20202119,Vic,2020,Male,26 to 39,1
20203230,Qld,2020,Male,26 to 39,1
20201001,NSW,2020,Male,40 to 64,1
20203152,Qld,2020,Male,0 to 16,2
20203152,Qld,2020,Female,0 to 16,2
20201076,NSW,2020,Male,17 to 25,1
20205043,WA,2020,Female,26 to 39,2
20202090,Vic,2020,Male,17 to 25,1
20201158,NSW,2020,Male,26 to 39,1
20201142,NSW,2020,Male,26 to 39,1
20203233,Qld,2020,Male,26 to 39,1
20203100,Qld,2020,Male,26 to 39,1
20205117,WA,2020,Male,40 to 64,1
20201213,NSW,2020,Male,40 to 64,1
20206021,Tas,2020,Male,26 to 39,1
20201205,NSW,2020,Male,26 to 39,1
20201119,NSW,2020,Male,40 to 64,1
20203234,Qld,2020,Male,40 to 64,1
20201012,NSW,2020,Male,0 to 16,2
20201179,NSW,2020,Male,40 to 64,1
20205035,WA,2020,Male,40 to 64,1
20204003,SA,2020,Male,40 to 64,1
20203244,Qld,2020,Male,40 to 64,1
20203164,Qld,2020,Female,17 to 25,1
20204082,SA,2020,Male,40 to 64,1
20205001,WA,2020,Female,40 to 64,2
20201200,NSW,2020,Male,40 to 64,1
20204045,SA,2020,Female,40 to 64,3
20203127,Qld,2020,Male,40 to 64,1
20203153,Qld,2020,Male,40 to 64,1
20205001,WA,2020,Female,0 to 16,2
20205082,WA,2020,Male,40 to 64,1
20205043,WA,2020,Male,26 to 39,2
20203048,Qld,2020,Male,40 to 64,1
20202173,Vic,2020,Male,65 to 74,1
20201118,NSW,2020,Male,65 to 74,1
20201027,NSW,2020,Male,65 to 74,1
20202181,Vic,2020,Female,40 to 64,1
20204006,SA,2020,Male,75 or older,1
20203111,Qld,2020,Male,26 to 39,1
20201253,NSW,2020,Female,40 to 64,1
20204045,SA,2020,Female,75 or older,3
20204045,SA,2020,Male,75 or older,3
20204055,SA,2020,Male,75 or older,1
20204044,SA,2020,Female,17 to 25,1
20204016,SA,2020,Male,17 to 25,1
20201176,NSW,2020,Female,26 to 39,1
20203126,Qld,2020,Male,26 to 39,1
20203094,Qld,2020,Male,26 to 39,2
20204069,SA,2020,Male,26 to 39,1
20205069,WA,2020,Male,40 to 64,1
20205113,WA,2020,Female,40 to 64,2
20202152,Vic,2020,Male,40 to 64,1
20202030,Vic,2020,Male,40 to 64,1
20203094,Qld,2020,Male,40 to 64,2
20201241,NSW,2020,Female,26 to 39,1
20201139,NSW,2020,Male,40 to 64,1
20203008,Qld,2020,Male,40 to 64,1
20205015,WA,2020,Male,17 to 25,2
20205015,WA,2020,Female,17 to 25,2
20201107,NSW,2020,Female,17 to 25,1
20207018,NT,2020,Female,75 or older,1
20205024,WA,2020,Male,40 to 64,1
20205089,WA,2020,Male,17 to 25,1
20204034,SA,2020,Male,65 to 74,1
20202188,Vic,2020,Male,26 to 39,1
20203218,Qld,2020,Male,40 to 64,1
20201263,NSW,2020,Female,75 or older,1
20203156,Qld,2020,Male,26 to 39,1
20202178,Vic,2020,Male,75 or older,1
20205031,WA,2020,Female,75 or older,1
20202157,Vic,2020,Male,40 to 64,1
20202005,Vic,2020,Male,75 or older,1
20201061,NSW,2020,Male,26 to 39,1
20204062,SA,2020,Female,17 to 25,1
20203089,Qld,2020,Female,75 or older,1
20205113,WA,2020,Female,40 to 64,2
20203003,Qld,2020,Male,40 to 64,1
20204073,SA,2020,Female,40 to 64,1
20206020,Tas,2020,Male,26 to 39,1
20207012,NT,2020,Male,17 to 25,1
20201069,NSW,2020,Male,26 to 39,1
20202176,Vic,2020,Male,17 to 25,1
20202172,Vic,2020,Male,26 to 39,1
20202006,Vic,2020,Female,26 to 39,1
20201083,NSW,2020,Male,40 to 64,1
20202175,Vic,2020,Female,75 or older,1
20205120,WA,2020,Female,0 to 16,1
20204059,SA,2020,Male,0 to 16,1
20205087,WA,2020,Female,0 to 16,1
20202190,Vic,2020,Male,17 to 25,1
20208004,ACT,2020,Female,0 to 16,1
20201217,NSW,2020,Male,17 to 25,1
20205018,WA,2020,Male,17 to 25,1
20203188,Qld,2020,Male,26 to 39,1
20205115,WA,2020,Male,40 to 64,1
20201080,NSW,2020,Male,17 to 25,1
20202032,Vic,2020,Male,26 to 39,1
20203034,Qld,2020,Male,26 to 39,1
20205067,WA,2020,Male,17 to 25,1
20203135,Qld,2020,Male,17 to 25,1
20203044,Qld,2020,Female,26 to 39,1
20205118,WA,2020,Male,17 to 25,1
20202017,Vic,2020,Male,40 to 64,1
20207010,NT,2020,Male,40 to 64,1
20203246,Qld,2020,Female,40 to 64,1
20203083,Qld,2020,Male,0 to 16,1
20201051,NSW,2020,Male,17 to 25,1
20202095,Vic,2020,Female,26 to 39,1
20203151,Qld,2020,Male,26 to 39,1
20203068,Qld,2020,Female,26 to 39,1
20201136,NSW,2020,Male,26 to 39,1
20201034,NSW,2020,Male,26 to 39,1
20205106,WA,2020,Male,40 to 64,1
20205014,WA,2020,Female,17 to 25,3
20202142,Vic,2020,Female,40 to 64,1
20205014,WA,2020,Male,17 to 25,3
20202099,Vic,2020,Male,40 to 64,1
20207027,NT,2020,Female,17 to 25,1
20205135,WA,2020,Male,40 to 64,1
20203040,Qld,2020,Male,40 to 64,1
20206026,Tas,2020,Female,40 to 64,1
20205014,WA,2020,Male,40 to 64,3
20205038,WA,2020,Male,40 to 64,1
20205125,WA,2020,Male,17 to 25,1
20205046,WA,2020,Male,40 to 64,1
20201212,NSW,2020,Female,26 to 39,1
20202151,Vic,2020,Female,40 to 64,1
20202079,Vic,2020,Male,17 to 25,1
20201091,NSW,2020,Male,17 to 25,1
20202128,Vic,2020,Male,17 to 25,1
20203240,Qld,2020,Male,17 to 25,1
20205047,WA,2020,Male,26 to 39,1
20201245,NSW,2020,Female,26 to 39,1
20203024,Qld,2020,Female,26 to 39,1
20203087,Qld,2020,Female,26 to 39,1
20202096,Vic,2020,Female,26 to 39,2
20204043,SA,2020,Male,26 to 39,1
20203174,Qld,2020,Male,26 to 39,1
20204068,SA,2020,Female,26 to 39,1
20203095,Qld,2020,Female,75 or older,1
20205100,WA,2020,Male,26 to 39,1
20202019,Vic,2020,Male,40 to 64,1
20203172,Qld,2020,Male,40 to 64,1
20206027,Tas,2020,Male,40 to 64,1
20205037,WA,2020,Male,40 to 64,1
20201011,NSW,2020,Male,40 to 64,1
20201105,NSW,2020,Male,26 to 39,1
20203054,Qld,2020,Female,40 to 64,1
20202096,Vic,2020,Male,0 to 16,2
20203093,Qld,2020,Female,26 to 39,1
20203177,Qld,2020,Male,40 to 64,1
20201148,NSW,2020,Male,40 to 64,1
20203180,Qld,2020,Female,40 to 64,1
20206019,Tas,2020,Male,40 to 64,3
20203076,Qld,2020,Male,40 to 64,1
20202051,Vic,2020,Male,40 to 64,1
20203171,Qld,2020,Male,40 to 64,1
20201150,NSW,2020,Male,17 to 25,1
20205129,WA,2020,Male,65 to 74,1
20202054,Vic,2020,Male,17 to 25,1
20203217,Qld,2020,Male,17 to 25,1
20203072,Qld,2020,Male,26 to 39,1
20202156,Vic,2020,Female,65 to 74,2
20202156,Vic,2020,Male,65 to 74,2
20203043,Qld,2020,Male,26 to 39,1
20206019,Tas,2020,Female,65 to 74,3
20202040,Vic,2020,Male,26 to 39,1
20201028,NSW,2020,Male,26 to 39,1
20202027,Vic,2020,Male,65 to 74,1
20206019,Tas,2020,Female,0 to 16,3
20204030,SA,2020,Male,40 to 64,1
20204014,SA,2020,Male,17 to 25,1
20201115,NSW,2020,Male,40 to 64,1
20202084,Vic,2020,Male,75 or older,1
20204079,SA,2020,Male,17 to 25,1
20202186,Vic,2020,Male,17 to 25,1
20203121,Qld,2020,Male,75 or older,1
20201102,NSW,2020,Male,40 to 64,1
20203187,Qld,2020,Male,40 to 64,1
20203241,Qld,2020,Female,75 or older,1
20207009,NT,2020,Male,26 to 39,1
20201016,NSW,2020,Male,26 to 39,1
20203055,Qld,2020,Female,26 to 39,1
20204040,SA,2020,Female,26 to 39,1
20203182,Qld,2020,Male,40 to 64,1
20203224,Qld,2020,Female,40 to 64,1
20202077,Vic,2020,Male,65 to 74,1
20205064,WA,2020,Male,26 to 39,1
20206030,Tas,2020,Female,75 or older,1
20204020,SA,2020,Male,75 or older,1
20202166,Vic,2020,Male,40 to 64,1
20201109,NSW,2020,Male,75 or older,1
20202161,Vic,2020,Male,0 to 16,1
20202022,Vic,2020,Male,17 to 25,2
20204009,SA,2020,Female,17 to 25,1
20203214,Qld,2020,Female,17 to 25,1
20203208,Qld,2020,Male,17 to 25,1
20203012,Qld,2020,Male,17 to 25,2
20203066,Qld,2020,Female,26 to 39,1
20205077,WA,2020,Male,40 to 64,1
20202022,Vic,2020,Male,26 to 39,2
20201078,NSW,2020,Female,17 to 25,1
20203133,Qld,2020,Male,26 to 39,1
20201059,NSW,2020,Male,26 to 39,1
20203202,Qld,2020,Male,26 to 39,1
20201248,NSW,2020,Male,26 to 39,1
20203125,Qld,2020,Male,26 to 39,1
20202148,Vic,2020,Male,40 to 64,1
20201089,NSW,2020,Female,26 to 39,1
20201194,NSW,2020,Male,40 to 64,1
20203221,Qld,2020,Male,40 to 64,1
20205088,WA,2020,Female,26 to 39,1
20202087,Vic,2020,Female,40 to 64,1
20201057,NSW,2020,Male,17 to 25,1
20201141,NSW,2020,Female,0 to 16,2
20202083,Vic,2020,Male,17 to 25,1
20202137,Vic,2020,Male,17 to 25,1
20201196,NSW,2020,Male,40 to 64,1
20203103,Qld,2020,Male,40 to 64,1
20201238,NSW,2020,Male,26 to 39,1
20205127,WA,2020,Male,26 to 39,2
20201002,NSW,2020,Male,17 to 25,2
20201002,NSW,2020,Male,17 to 25,2
20203210,Qld,2020,Male,26 to 39,1
20201052,NSW,2020,Male,40 to 64,1
20205008,WA,2020,Male,40 to 64,1
20203015,Qld,2020,Male,40 to 64,3
20202073,Vic,2020,Female,40 to 64,1
20203113,Qld,2020,Male,17 to 25,1
20202024,Vic,2020,Male,17 to 25,1
20205127,WA,2020,Male,26 to 39,2
20208005,ACT,2020,Male,26 to 39,1
20203106,Qld,2020,Male,40 to 64,1
20201141,NSW,2020,Female,65 to 74,2
20201056,NSW,2020,Male,65 to 74,1
20203015,Qld,2020,Male,65 to 74,3
20203015,Qld,2020,Female,65 to 74,3
20203201,Qld,2020,Female,65 to 74,1
20203012,Qld,2020,Male,40 to 64,2
20205049,WA,2020,Female,65 to 74,1
20201009,NSW,2020,Female,65 to 74,1
20203123,Qld,2020,Male,17 to 25,1
20205093,WA,2020,Male,65 to 74,1
20201152,NSW,2020,Male,26 to 39,1
20204074,SA,2020,Male,26 to 39,1
20205105,WA,2020,Male,26 to 39,1
20201219,NSW,2020,Female,26 to 39,1
20203197,Qld,2020,Male,17 to 25,1
20201070,NSW,2020,Female,26 to 39,1
20203064,Qld,2020,Male,40 to 64,1
20203105,Qld,2020,Female,40 to 64,1
20202086,Vic,2020,Male,40 to 64,1
20201232,NSW,2020,Female,40 to 64,1
20205101,WA,2020,Male,40 to 64,1
20201124,NSW,2020,Male,40 to 64,1
20208003,ACT,2020,Male,40 to 64,1
20202093,Vic,2020,Female,17 to 25,1
20202033,Vic,2020,Female,40 to 64,1
20202146,Vic,2020,Male,65 to 74,1
20201088,NSW,2020,Male,65 to 74,1
20203148,Qld,2020,Male,26 to 39,1
20201160,NSW,2020,Male,26 to 39,1
20204037,SA,2020,Male,75 or older,1
20203051,Qld,2020,Male,75 or older,1
20201256,NSW,2020,Female,75 or older,1
20203056,Qld,2020,Male,40 to 64,1
20201129,NSW,2020,Male,75 or older,1
20201121,NSW,2020,Female,75 or older,1
20201143,NSW,2020,Male,40 to 64,1
20201116,NSW,2020,Male,75 or older,1
20201198,NSW,2020,Male,26 to 39,1
20202123,Vic,2020,Male,0 to 16,1
20201038,NSW,2020,Male,40 to 64,1
20201164,NSW,2020,Male,17 to 25,1
20203060,Qld,2020,Male,17 to 25,1
20201077,NSW,2020,Male,17 to 25,1
20206003,Tas,2020,Male,26 to 39,1
20201229,NSW,2020,Male,26 to 39,1
20203236,Qld,2020,Male,17 to 25,1
20207028,NT,2020,Female,26 to 39,1
20201097,NSW,2020,Male,26 to 39,1
20205039,WA,2020,Male,26 to 39,2
20205039,WA,2020,Female,26 to 39,2
20205065,WA,2020,Male,40 to 64,1
20201239,NSW,2020,Male,40 to 64,1
20203082,Qld,2020,Male,0 to 16,2
20201024,NSW,2020,Male,40 to 64,1
20207019,NT,2020,Female,0 to 16,1
20203155,Qld,2020,Male,17 to 25,3
20203155,Qld,2020,Male,17 to 25,3
20203155,Qld,2020,Female,17 to 25,3
20207026,NT,2020,Male,17 to 25,2
20203198,Qld,2020,Male,26 to 39,1
20202041,Vic,2020,Male,26 to 39,1
20202035,Vic,2020,Male,26 to 39,1
20203058,Qld,2020,Male,40 to 64,1
20205126,WA,2020,Male,40 to 64,1
20202088,Vic,2020,Male,40 to 64,1
20201074,NSW,2020,Female,65 to 74,1
20203108,Qld,2020,Male,40 to 64,1
20207026,NT,2020,Male,40 to 64,2
20202050,Vic,2020,Male,40 to 64,1
20206001,Tas,2020,Female,40 to 64,1
20203144,Qld,2020,Female,40 to 64,1
20205060,WA,2020,Male,40 to 64,1
20202091,Vic,2020,Male,40 to 64,1
20201030,NSW,2020,Male,40 to 64,1
20201065,NSW,2020,Male,40 to 64,2
20201065,NSW,2020,Male,40 to 64,2
20203042,Qld,2020,Female,40 to 64,1
20205074,WA,2020,Male,40 to 64,1
20203004,Qld,2020,Female,17 to 25,1
20203001,Qld,2020,Male,65 to 74,1
20201228,NSW,2020,Male,65 to 74,1
20205073,WA,2020,Female,75 or older,1
20201211,NSW,2020,Female,75 or older,2
20201211,NSW,2020,Male,75 or older,2
20201188,NSW,2020,Male,75 or older,1
20206015,Tas,2020,Female,75 or older,2
20206015,Tas,2020,Male,75 or older,2
20206029,Tas,2020,Female,0 to 16,2
20202113,Vic,2020,Female,17 to 25,1
20201095,NSW,2020,Male,17 to 25,1
20201117,NSW,2020,Female,26 to 39,1
20205128,WA,2020,Male,26 to 39,1
20201167,NSW,2020,Male,26 to 39,1
20203019,Qld,2020,Male,26 to 39,1
20201199,NSW,2020,Male,26 to 39,1
20202150,Vic,2020,Male,26 to 39,1
20203132,Qld,2020,Male,40 to 64,2
20203132,Qld,2020,Male,40 to 64,2
20203104,Qld,2020,Male,40 to 64,1
20202129,Vic,2020,Female,40 to 64,1
20205025,WA,2020,Male,75 or older,1
20204058,SA,2020,Male,17 to 25,1
20205119,WA,2020,Male,40 to 64,1
20203007,Qld,2020,Male,0 to 16,1
20201040,NSW,2020,Male,40 to 64,1
20206029,Tas,2020,Male,40 to 64,2
20203067,Qld,2020,Female,65 to 74,1
20204064,SA,2020,Female,65 to 74,2
20203223,Qld,2020,Female,17 to 25,1
20207008,NT,2020,Male,26 to 39,1
20205097,WA,2020,Female,40 to 64,1
20204027,SA,2020,Male,26 to 39,1
20202171,Vic,2020,Male,26 to 39,1
20201081,NSW,2020,Female,26 to 39,1
20203145,Qld,2020,Female,75 or older,1
20201227,NSW,2020,Female,75 or older,2
20201227,NSW,2020,Male,75 or older,2
20204064,SA,2020,Female,75 or older,2
20203082,Qld,2020,Female,40 to 64,2
20202097,Vic,2020,Female,75 or older,1
20201166,NSW,2020,Male,75 or older,1
20205114,WA,2020,Female,26 to 39,1
20203166,Qld,2020,Female,40 to 64,1
20203136,Qld,2020,Male,26 to 39,1
20203122,Qld,2020,Male,26 to 39,1
20202063,Vic,2020,Male,40 to 64,1
20202081,Vic,2020,Female,0 to 16,1
20203229,Qld,2020,Female,0 to 16,1
20202064,Vic,2020,Female,75 or older,1
20201151,NSW,2020,Male,26 to 39,1
20202108,Vic,2020,Male,17 to 25,1
20203081,Qld,2020,Male,40 to 64,1
20204063,SA,2020,Female,26 to 39,1
20201218,NSW,2020,Female,75 or older,1
20201224,NSW,2020,Male,40 to 64,1
20205131,WA,2020,Male,17 to 25,1
20201138,NSW,2020,Male,17 to 25,1
20205121,WA,2020,Female,26 to 39,1
20207002,NT,2020,Female,26 to 39,1
20203045,Qld,2020,Male,26 to 39,1
20205036,WA,2020,Male,26 to 39,1
20201173,NSW,2020,Male,17 to 25,1
20202004,Vic,2020,Male,17 to 25,2
20202069,Vic,2020,Male,26 to 39,2
20201175,NSW,2020,Male,26 to 39,1
20202053,Vic,2020,Male,26 to 39,1
20204029,SA,2020,Female,26 to 39,1
20206024,Tas,2020,Female,26 to 39,1
20201135,NSW,2020,Male,40 to 64,1
20202082,Vic,2020,Male,26 to 39,1
20205056,WA,2020,Female,17 to 25,1
20203023,Qld,2020,Male,26 to 39,1
20201093,NSW,2020,Male,0 to 16,2
20203142,Qld,2020,Male,40 to 64,1
20204054,SA,2020,Male,17 to 25,1
20201093,NSW,2020,Male,17 to 25,2
20203062,Qld,2020,Male,17 to 25,4
20203062,Qld,2020,Female,17 to 25,4
20203062,Qld,2020,Female,17 to 25,4
20203062,Qld,2020,Female,17 to 25,4
20204032,SA,2020,Male,40 to 64,1
20203009,Qld,2020,Male,40 to 64,1
20203029,Qld,2020,Male,17 to 25,1
20203021,Qld,2020,Male,26 to 39,1
20201068,NSW,2020,Male,26 to 39,1
20201234,NSW,2020,Male,26 to 39,1
20201021,NSW,2020,Female,40 to 64,1
20201004,NSW,2020,Male,40 to 64,1
20203225,Qld,2020,Male,40 to 64,1
20206005,Tas,2020,Male,40 to 64,1
20201186,NSW,2020,Male,65 to 74,1
20205076,WA,2020,Male,65 to 74,1
20205110,WA,2020,Male,75 or older,1
20204008,SA,2020,Male,75 or older,1
20202069,Vic,2020,Male,26 to 39,2
20202162,Vic,2020,Male,17 to 25,1
20204083,SA,2020,Male,75 or older,1
20204060,SA,2020,Female,0 to 16,1
20204078,SA,2020,Male,17 to 25,1
20203096,Qld,2020,Male,17 to 25,1
20201240,NSW,2020,Female,17 to 25,1
20205079,WA,2020,Female,17 to 25,1
20201082,NSW,2020,Female,17 to 25,1
20202062,Vic,2020,Male,26 to 39,1
20203215,Qld,2020,Male,26 to 39,1
20201157,NSW,2020,Male,26 to 39,1
20203036,Qld,2020,Male,0 to 16,1
20207005,NT,2020,Female,40 to 64,1
20202184,Vic,2020,Male,26 to 39,1
20203014,Qld,2020,Male,26 to 39,1
20202189,Vic,2020,Male,75 or older,1
20204071,SA,2020,Male,40 to 64,1
20202034,Vic,2020,Male,40 to 64,1
20203075,Qld,2020,Female,40 to 64,1
20203049,Qld,2020,Male,40 to 64,1
20202155,Vic,2020,Male,40 to 64,1
20201123,NSW,2020,Male,40 to 64,1
20201084,NSW,2020,Female,0 to 16,1
20205122,WA,2020,Male,0 to 16,1
20204039,SA,2020,Male,17 to 25,1
20201214,NSW,2020,Male,40 to 64,1
20202068,Vic,2020,Male,40 to 64,1
