State,Month,Year,Dayweek,Fatalities,Speed
Vic,Dec,2020,Saturday,1,100
WA,Dec,2020,Saturday,1,50
NSW,Dec,2020,Sunday,1,50
WA,Dec,2020,Wednesday,1,60
NSW,Dec,2020,Monday,1,100
Qld,Dec,2020,Monday,1,100
NSW,Dec,2020,Monday,1,70
Vic,Dec,2020,Wednesday,1,100
NSW,Dec,2020,Tuesday,1,100
NSW,Dec,2020,Monday,1,100
Qld,Dec,2020,Tuesday,1,100
Vic,Dec,2020,Monday,1,60
Qld,Dec,2020,Friday,1,100
Vic,Dec,2020,Friday,1,80
Qld,Dec,2020,Tuesday,1,100
Qld,Dec,2020,Tuesday,1,100
Qld,Dec,2020,Monday,1,80
Vic,Dec,2020,Monday,1,100
NSW,Dec,2020,Tuesday,1,100
Vic,Dec,2020,Thursday,1,50
Qld,Dec,2020,Wednesday,1,80
Qld,Dec,2020,Monday,2,100
SA,Dec,2020,Monday,1,60
Qld,Dec,2020,Thursday,1,100
SA,Dec,2020,Friday,1,50
WA,Dec,2020,Friday,1,70
Qld,Dec,2020,Sunday,1,50
Qld,Dec,2020,Saturday,1,100
Tas,Dec,2020,Friday,1,50
NT,Dec,2020,Tuesday,1,110
NSW,Dec,2020,Wednesday,1,40
NSW,Dec,2020,Wednesday,1,50
Vic,Dec,2020,Wednesday,1,70
Qld,Dec,2020,Monday,1,50
Qld,Dec,2020,Monday,1,50
Qld,Dec,2020,Wednesday,1,60
WA,Dec,2020,Saturday,1,80
Qld,Dec,2020,Friday,1,100
Vic,Dec,2020,Monday,1,-9
Vic,Dec,2020,Friday,1,100
NSW,Dec,2020,Saturday,1,100
SA,Dec,2020,Saturday,1,110
Qld,Dec,2020,Friday,1,70
Qld,Dec,2020,Friday,2,60
WA,Dec,2020,Sunday,1,100
WA,Dec,2020,Sunday,1,-9
WA,Dec,2020,Saturday,2,110
NSW,Dec,2020,Sunday,1,90
ACT,Dec,2020,Sunday,1,-9
Qld,Dec,2020,Sunday,1,100
Vic,Dec,2020,Sunday,1,100
WA,Dec,2020,Tuesday,1,110
SA,Dec,2020,Monday,1,80
NSW,Dec,2020,Thursday,1,50
Qld,Dec,2020,Sunday,1,60
NSW,Dec,2020,Wednesday,2,100
Vic,Dec,2020,Thursday,1,100
Qld,Dec,2020,Friday,1,100
Vic,Dec,2020,Thursday,2,100
Vic,Dec,2020,Friday,1,60
WA,Dec,2020,Friday,1,80
NSW,Dec,2020,Thursday,1,100
NT,Dec,2020,Thursday,2,60
Vic,Dec,2020,Wednesday,1,100
Qld,Dec,2020,Tuesday,1,80
Qld,Dec,2020,Thursday,1,100
Tas,Dec,2020,Wednesday,1,100
SA,Dec,2020,Tuesday,1,60
Qld,Dec,2020,Wednesday,1,80
Qld,Dec,2020,Friday,1,100
NSW,Dec,2020,Friday,1,80
Qld,Dec,2020,Wednesday,1,70
NSW,Dec,2020,Tuesday,1,80
Qld,Dec,2020,Friday,1,100
SA,Dec,2020,Tuesday,1,60
Qld,Dec,2020,Friday,1,110
NT,Dec,2020,Saturday,1,110
NSW,Dec,2020,Wednesday,1,100
NSW,Dec,2020,Tuesday,1,100
NT,Dec,2020,Wednesday,1,110
Qld,Dec,2020,Wednesday,1,60
NSW,Dec,2020,Thursday,1,60
NSW,Dec,2020,Thursday,1,80
WA,Nov,2020,Sunday,1,80
WA,Nov,2020,Sunday,1,80
Qld,Nov,2020,Sunday,1,80
NSW,Nov,2020,Saturday,1,80
Qld,Nov,2020,Sunday,1,80
WA,Nov,2020,Sunday,2,110
Qld,Nov,2020,Saturday,1,100
NSW,Nov,2020,Sunday,1,100
NSW,Nov,2020,Saturday,1,60
SA,Nov,2020,Saturday,1,80
NSW,Nov,2020,Sunday,1,100
Qld,Nov,2020,Saturday,1,80
Qld,Nov,2020,Saturday,1,60
NSW,Nov,2020,Sunday,1,100
Vic,Nov,2020,Saturday,1,100
Qld,Nov,2020,Sunday,2,100
NSW,Nov,2020,Sunday,1,100
Vic,Nov,2020,Saturday,1,100
SA,Nov,2020,Sunday,1,60
WA,Nov,2020,Saturday,1,110
NSW,Nov,2020,Saturday,1,100
NSW,Nov,2020,Sunday,1,90
Qld,Nov,2020,Sunday,1,60
SA,Nov,2020,Sunday,1,110
WA,Nov,2020,Friday,2,110
Qld,Nov,2020,Friday,1,80
WA,Nov,2020,Tuesday,1,50
SA,Nov,2020,Tuesday,1,100
Vic,Nov,2020,Thursday,1,60
Tas,Nov,2020,Sunday,1,50
NSW,Nov,2020,Friday,1,100
Vic,Nov,2020,Tuesday,1,100
Vic,Nov,2020,Thursday,1,100
NSW,Nov,2020,Friday,1,100
NSW,Nov,2020,Saturday,1,50
SA,Nov,2020,Tuesday,1,50
Vic,Nov,2020,Tuesday,1,100
Qld,Nov,2020,Wednesday,2,100
Qld,Nov,2020,Tuesday,1,100
Qld,Nov,2020,Thursday,1,80
NSW,Nov,2020,Wednesday,1,60
SA,Nov,2020,Thursday,1,100
Qld,Nov,2020,Monday,1,100
NSW,Nov,2020,Wednesday,1,50
Tas,Nov,2020,Friday,1,100
Vic,Nov,2020,Thursday,1,60
WA,Nov,2020,Friday,1,80
Vic,Nov,2020,Sunday,1,60
Vic,Nov,2020,Tuesday,1,60
NSW,Nov,2020,Sunday,2,60
NSW,Nov,2020,Saturday,1,100
Vic,Nov,2020,Saturday,1,60
NSW,Nov,2020,Saturday,1,100
WA,Nov,2020,Friday,1,50
NT,Nov,2020,Thursday,1,80
NSW,Nov,2020,Friday,1,100
Qld,Nov,2020,Sunday,1,100
NT,Nov,2020,Sunday,1,80
SA,Nov,2020,Friday,1,100
Qld,Nov,2020,Monday,1,100
Qld,Nov,2020,Friday,1,60
Vic,Nov,2020,Sunday,1,50
Qld,Nov,2020,Monday,1,100
Qld,Nov,2020,Friday,1,100
NSW,Nov,2020,Saturday,1,60
SA,Nov,2020,Saturday,3,110
WA,Nov,2020,Friday,1,110
NSW,Nov,2020,Friday,1,100
NSW,Nov,2020,Wednesday,1,50
Qld,Nov,2020,Monday,1,100
WA,Nov,2020,Saturday,2,110
NT,Nov,2020,Saturday,1,110
SA,Nov,2020,Thursday,1,60
Qld,Nov,2020,Tuesday,1,100
Vic,Nov,2020,Tuesday,1,60
NSW,Nov,2020,Tuesday,1,80
Qld,Nov,2020,Tuesday,1,100
NSW,Nov,2020,Monday,1,50
Vic,Nov,2020,Wednesday,1,50
SA,Nov,2020,Thursday,1,100
Qld,Nov,2020,Monday,1,100
Vic,Nov,2020,Thursday,1,60
WA,Nov,2020,Thursday,1,80
WA,Nov,2020,Tuesday,1,60
Vic,Nov,2020,Tuesday,1,60
SA,Nov,2020,Wednesday,1,50
Qld,Nov,2020,Thursday,1,100
NSW,Nov,2020,Monday,1,60
WA,Nov,2020,Wednesday,1,80
SA,Nov,2020,Thursday,1,100
WA,Nov,2020,Sunday,1,110
WA,Nov,2020,Sunday,2,110
Qld,Oct,2020,Sunday,1,100
Tas,Oct,2020,Wednesday,1,80
WA,Oct,2020,Saturday,3,110
WA,Oct,2020,Sunday,1,50
Qld,Oct,2020,Sunday,1,60
Vic,Oct,2020,Saturday,1,100
NSW,Oct,2020,Saturday,1,100
Vic,Oct,2020,Saturday,1,110
Vic,Oct,2020,Saturday,1,100
NSW,Oct,2020,Sunday,1,60
NSW,Oct,2020,Saturday,1,100
Tas,Oct,2020,Saturday,1,100
Tas,Oct,2020,Tuesday,1,50
WA,Oct,2020,Wednesday,1,110
WA,Oct,2020,Wednesday,1,70
NSW,Oct,2020,Thursday,1,80
NSW,Oct,2020,Friday,1,100
Qld,Oct,2020,Thursday,1,100
ACT,Oct,2020,Saturday,1,50
Qld,Oct,2020,Friday,1,80
Vic,Oct,2020,Wednesday,1,80
Vic,Oct,2020,Monday,1,100
SA,Oct,2020,Monday,1,80
Qld,Oct,2020,Friday,1,90
Vic,Oct,2020,Friday,1,110
Qld,Oct,2020,Tuesday,1,100
Qld,Oct,2020,Thursday,1,100
Qld,Oct,2020,Friday,1,80
SA,Oct,2020,Tuesday,1,110
Qld,Oct,2020,Wednesday,1,100
Vic,Oct,2020,Friday,1,100
Vic,Oct,2020,Wednesday,1,50
Qld,Oct,2020,Wednesday,1,80
Qld,Oct,2020,Friday,1,100
Vic,Oct,2020,Thursday,1,60
Qld,Oct,2020,Monday,1,80
Qld,Oct,2020,Sunday,1,110
NT,Oct,2020,Friday,1,70
Qld,Oct,2020,Sunday,1,70
SA,Oct,2020,Saturday,1,50
Vic,Oct,2020,Sunday,1,50
NSW,Oct,2020,Saturday,1,110
Qld,Oct,2020,Saturday,1,110
NSW,Oct,2020,Tuesday,1,50
Vic,Oct,2020,Saturday,1,60
Qld,Oct,2020,Sunday,1,80
Qld,Oct,2020,Sunday,1,60
WA,Oct,2020,Sunday,1,90
Qld,Oct,2020,Saturday,1,60
NT,Oct,2020,Thursday,1,60
WA,Oct,2020,Friday,1,90
Vic,Oct,2020,Saturday,1,40
Qld,Oct,2020,Saturday,1,60
WA,Oct,2020,Saturday,1,50
Qld,Oct,2020,Saturday,1,80
NT,Oct,2020,Saturday,1,80
WA,Oct,2020,Friday,1,110
NSW,Oct,2020,Friday,1,80
WA,Oct,2020,Sunday,1,100
Qld,Oct,2020,Saturday,1,80
WA,Oct,2020,Saturday,1,110
Vic,Oct,2020,Friday,2,100
Qld,Oct,2020,Monday,1,100
WA,Oct,2020,Sunday,1,110
NSW,Oct,2020,Saturday,1,100
NSW,Oct,2020,Wednesday,1,80
Vic,Oct,2020,Sunday,1,100
SA,Oct,2020,Thursday,1,80
WA,Oct,2020,Friday,1,110
NSW,Oct,2020,Thursday,1,100
SA,Oct,2020,Thursday,1,100
NSW,Oct,2020,Wednesday,1,50
WA,Oct,2020,Tuesday,1,50
Vic,Oct,2020,Monday,2,70
Qld,Oct,2020,Wednesday,1,100
WA,Oct,2020,Tuesday,1,110
SA,Oct,2020,Tuesday,1,60
NSW,Oct,2020,Tuesday,1,50
NSW,Oct,2020,Wednesday,1,100
Qld,Oct,2020,Monday,1,60
Qld,Oct,2020,Wednesday,1,100
NSW,Oct,2020,Thursday,1,110
Vic,Oct,2020,Thursday,1,60
Tas,Oct,2020,Friday,3,110
SA,Oct,2020,Monday,1,80
Vic,Oct,2020,Tuesday,1,100
Vic,Oct,2020,Wednesday,1,110
WA,Oct,2020,Thursday,1,80
WA,Oct,2020,Wednesday,1,110
Qld,Oct,2020,Monday,1,60
Qld,Oct,2020,Thursday,1,110
NSW,Oct,2020,Thursday,1,80
Qld,Oct,2020,Friday,1,80
Qld,Oct,2020,Thursday,1,80
Qld,Oct,2020,Thursday,1,80
Vic,Oct,2020,Monday,1,110
NSW,Oct,2020,Tuesday,1,110
Vic,Oct,2020,Wednesday,1,100
WA,Sep,2020,Friday,1,110
SA,Sep,2020,Sunday,1,100
Vic,Sep,2020,Saturday,2,80
Qld,Sep,2020,Sunday,1,100
Qld,Sep,2020,Sunday,1,100
Vic,Sep,2020,Saturday,1,100
NSW,Sep,2020,Saturday,2,100
NSW,Sep,2020,Saturday,1,80
NSW,Sep,2020,Saturday,1,80
Vic,Sep,2020,Saturday,1,100
Qld,Sep,2020,Sunday,3,80
NSW,Sep,2020,Saturday,1,100
Vic,Sep,2020,Saturday,1,70
Qld,Sep,2020,Saturday,1,100
Qld,Sep,2020,Tuesday,1,60
Vic,Sep,2020,Tuesday,1,60
WA,Sep,2020,Monday,1,110
Qld,Sep,2020,Tuesday,1,80
NSW,Sep,2020,Tuesday,1,100
NSW,Sep,2020,Thursday,1,70
Qld,Sep,2020,Saturday,2,60
SA,Sep,2020,Wednesday,1,80
Vic,Sep,2020,Wednesday,1,80
NSW,Sep,2020,Monday,1,70
SA,Sep,2020,Monday,1,100
NSW,Sep,2020,Friday,1,100
NSW,Sep,2020,Tuesday,1,40
Qld,Sep,2020,Friday,1,70
NSW,Sep,2020,Wednesday,1,50
NSW,Sep,2020,Monday,1,80
NSW,Sep,2020,Monday,1,50
NSW,Sep,2020,Monday,1,100
Vic,Sep,2020,Monday,1,50
NSW,Sep,2020,Tuesday,1,100
NSW,Sep,2020,Saturday,1,100
Vic,Sep,2020,Wednesday,1,50
NSW,Sep,2020,Monday,1,40
Vic,Sep,2020,Friday,1,100
WA,Sep,2020,Sunday,1,60
NSW,Sep,2020,Sunday,2,70
Qld,Sep,2020,Sunday,1,100
NSW,Sep,2020,Friday,1,100
WA,Sep,2020,Tuesday,1,50
Vic,Sep,2020,Monday,1,60
NSW,Sep,2020,Friday,1,100
Qld,Sep,2020,Saturday,1,100
Qld,Sep,2020,Friday,1,80
Vic,Sep,2020,Sunday,1,100
Qld,Sep,2020,Sunday,1,100
Qld,Sep,2020,Friday,1,60
Qld,Sep,2020,Friday,1,100
WA,Sep,2020,Saturday,1,-9
WA,Sep,2020,Sunday,2,90
Qld,Sep,2020,Saturday,1,60
WA,Sep,2020,Saturday,1,80
Qld,Sep,2020,Sunday,1,60
Qld,Sep,2020,Monday,1,60
NSW,Sep,2020,Saturday,1,60
Vic,Sep,2020,Tuesday,1,100
NSW,Sep,2020,Monday,1,70
Qld,Sep,2020,Thursday,1,100
NSW,Sep,2020,Wednesday,1,100
Vic,Sep,2020,Wednesday,1,100
ACT,Sep,2020,Tuesday,1,100
WA,Sep,2020,Friday,1,110
NSW,Sep,2020,Monday,1,50
NSW,Sep,2020,Monday,1,50
NSW,Sep,2020,Wednesday,1,70
Qld,Sep,2020,Thursday,1,100
NSW,Sep,2020,Thursday,1,60
Qld,Sep,2020,Monday,1,60
Qld,Sep,2020,Wednesday,1,100
NSW,Sep,2020,Thursday,1,110
WA,Sep,2020,Sunday,1,80
ACT,Sep,2020,Sunday,1,80
WA,Aug,2020,Friday,1,70
Qld,Aug,2020,Monday,1,100
Vic,Aug,2020,Saturday,1,100
Tas,Aug,2020,Sunday,1,60
NT,Aug,2020,Saturday,1,110
Qld,Aug,2020,Sunday,1,60
Qld,Aug,2020,Sunday,1,100
Qld,Aug,2020,Sunday,3,60
NT,Aug,2020,Saturday,2,130
NSW,Aug,2020,Sunday,2,100
NSW,Aug,2020,Saturday,1,70
Qld,Aug,2020,Sunday,1,100
Qld,Aug,2020,Saturday,1,100
Vic,Aug,2020,Saturday,1,110
Vic,Aug,2020,Sunday,1,100
Vic,Aug,2020,Saturday,1,60
Tas,Aug,2020,Saturday,2,100
NSW,Aug,2020,Saturday,1,80
NSW,Aug,2020,Saturday,2,100
WA,Aug,2020,Wednesday,1,-9
WA,Aug,2020,Friday,1,110
WA,Aug,2020,Tuesday,1,80
WA,Aug,2020,Friday,1,110
NSW,Aug,2020,Tuesday,1,100
NSW,Aug,2020,Thursday,1,70
NSW,Aug,2020,Monday,1,100
Qld,Aug,2020,Wednesday,1,100
Qld,Aug,2020,Thursday,2,80
NSW,Aug,2020,Wednesday,2,50
SA,Aug,2020,Friday,1,50
Qld,Aug,2020,Thursday,1,110
Vic,Aug,2020,Monday,1,100
SA,Aug,2020,Friday,2,100
NSW,Aug,2020,Wednesday,1,100
Qld,Aug,2020,Tuesday,1,80
Qld,Aug,2020,Wednesday,1,80
Qld,Aug,2020,Friday,1,70
NSW,Aug,2020,Tuesday,1,100
NSW,Aug,2020,Monday,1,90
Vic,Aug,2020,Tuesday,1,100
NSW,Aug,2020,Wednesday,1,100
Vic,Aug,2020,Thursday,1,60
NSW,Aug,2020,Friday,1,60
Vic,Aug,2020,Sunday,1,60
Qld,Aug,2020,Monday,1,110
Qld,Aug,2020,Saturday,1,80
Qld,Aug,2020,Saturday,1,60
Vic,Aug,2020,Thursday,1,70
Qld,Aug,2020,Sunday,1,50
Vic,Aug,2020,Saturday,1,60
Vic,Aug,2020,Saturday,1,50
SA,Aug,2020,Tuesday,1,60
NSW,Aug,2020,Thursday,1,50
NSW,Aug,2020,Monday,1,60
Qld,Aug,2020,Sunday,1,50
NSW,Aug,2020,Saturday,1,60
WA,Aug,2020,Thursday,1,90
NSW,Aug,2020,Saturday,1,50
WA,Aug,2020,Wednesday,2,110
NT,Aug,2020,Sunday,1,100
Tas,Aug,2020,Saturday,1,80
Vic,Aug,2020,Saturday,1,100
WA,Aug,2020,Sunday,1,110
Qld,Aug,2020,Saturday,1,90
NSW,Aug,2020,Monday,1,100
NSW,Aug,2020,Saturday,1,100
Qld,Aug,2020,Sunday,1,80
WA,Aug,2020,Friday,1,100
WA,Aug,2020,Thursday,1,90
Vic,Aug,2020,Friday,1,60
Qld,Aug,2020,Tuesday,1,70
NT,Aug,2020,Tuesday,1,130
Vic,Aug,2020,Tuesday,1,100
NSW,Aug,2020,Friday,1,80
SA,Aug,2020,Wednesday,1,60
Qld,Aug,2020,Wednesday,2,80
Tas,Aug,2020,Thursday,2,90
WA,Aug,2020,Thursday,1,100
NSW,Aug,2020,Monday,1,80
NSW,Aug,2020,Monday,1,70
Qld,Aug,2020,Thursday,1,60
NSW,Aug,2020,Friday,1,60
Qld,Aug,2020,Tuesday,1,100
WA,Aug,2020,Sunday,1,80
NT,Jul,2020,Friday,1,80
WA,Jul,2020,Thursday,1,100
Tas,Jul,2020,Monday,1,110
NSW,Jul,2020,Saturday,1,100
NT,Jul,2020,Friday,1,130
SA,Jul,2020,Sunday,1,90
SA,Jul,2020,Sunday,1,80
Qld,Jul,2020,Sunday,1,80
NSW,Jul,2020,Sunday,1,60
Tas,Jul,2020,Saturday,1,40
NSW,Jul,2020,Sunday,1,100
Qld,Jul,2020,Saturday,1,80
WA,Jul,2020,Wednesday,1,50
WA,Jul,2020,Monday,1,100
WA,Jul,2020,Wednesday,1,110
SA,Jul,2020,Tuesday,1,110
NSW,Jul,2020,Friday,1,110
Qld,Jul,2020,Monday,1,100
Qld,Jul,2020,Tuesday,1,60
Vic,Jul,2020,Thursday,1,100
SA,Jul,2020,Wednesday,1,100
Vic,Jul,2020,Thursday,1,100
Qld,Jul,2020,Thursday,1,60
NSW,Jul,2020,Tuesday,1,100
NSW,Jul,2020,Monday,1,100
NSW,Jul,2020,Friday,1,100
Qld,Jul,2020,Friday,1,110
Qld,Jul,2020,Friday,1,100
NSW,Jul,2020,Friday,1,100
SA,Jul,2020,Wednesday,1,60
Vic,Jul,2020,Thursday,1,60
Vic,Jul,2020,Thursday,1,100
Qld,Jul,2020,Friday,1,50
Vic,Jul,2020,Monday,1,80
SA,Jul,2020,Wednesday,1,110
NSW,Jul,2020,Monday,1,100
NSW,Jul,2020,Wednesday,1,100
Qld,Jul,2020,Tuesday,1,80
NSW,Jul,2020,Tuesday,1,80
Qld,Jul,2020,Tuesday,1,50
NSW,Jul,2020,Wednesday,1,40
Qld,Jul,2020,Monday,1,60
NSW,Jul,2020,Monday,1,40
NSW,Jul,2020,Thursday,1,100
SA,Jul,2020,Friday,1,90
Vic,Jul,2020,Friday,1,50
WA,Jul,2020,Friday,1,70
WA,Jul,2020,Friday,1,100
Qld,Jul,2020,Sunday,1,60
NSW,Jul,2020,Friday,1,100
Qld,Jul,2020,Saturday,1,100
WA,Jul,2020,Thursday,1,110
SA,Jul,2020,Sunday,1,110
NSW,Jul,2020,Saturday,1,50
NSW,Jul,2020,Sunday,1,60
Qld,Jul,2020,Sunday,1,100
NSW,Jul,2020,Saturday,2,100
WA,Jul,2020,Sunday,1,110
WA,Jul,2020,Saturday,1,90
Vic,Jul,2020,Friday,2,100
Vic,Jul,2020,Saturday,1,60
NSW,Jul,2020,Saturday,1,70
Qld,Jul,2020,Saturday,4,80
WA,Jul,2020,Saturday,1,110
SA,Jul,2020,Saturday,1,100
Qld,Jul,2020,Sunday,1,100
Qld,Jul,2020,Saturday,1,80
WA,Jul,2020,Wednesday,1,70
Qld,Jul,2020,Thursday,1,50
NT,Jul,2020,Wednesday,1,130
NSW,Jul,2020,Friday,1,100
NSW,Jul,2020,Wednesday,1,100
Vic,Jul,2020,Saturday,1,60
NSW,Jul,2020,Tuesday,1,80
SA,Jul,2020,Wednesday,1,110
NSW,Jul,2020,Thursday,1,60
NT,Jul,2020,Thursday,1,100
Vic,Jul,2020,Thursday,1,80
Vic,Jul,2020,Wednesday,2,100
Qld,Jul,2020,Wednesday,1,100
Qld,Jul,2020,Monday,1,100
Vic,Jul,2020,Friday,1,100
Tas,Jul,2020,Tuesday,1,70
ACT,Jul,2020,Monday,1,70
Vic,Jul,2020,Tuesday,1,100
WA,Jul,2020,Wednesday,1,-9
Qld,Jul,2020,Thursday,1,100
WA,Jul,2020,Monday,1,100
Qld,Jul,2020,Wednesday,1,60
NT,Jun,2020,Saturday,1,110
NSW,Jun,2020,Sunday,1,80
NSW,Jun,2020,Saturday,1,100
NSW,Jun,2020,Saturday,1,80
Vic,Jun,2020,Saturday,2,100
Vic,Jun,2020,Sunday,1,100
WA,Jun,2020,Saturday,1,110
SA,Jun,2020,Sunday,1,60
Vic,Jun,2020,Sunday,1,100
Qld,Jun,2020,Sunday,2,80
Vic,Jun,2020,Saturday,2,100
NSW,Jun,2020,Sunday,1,50
Vic,Jun,2020,Saturday,1,100
WA,Jun,2020,Wednesday,1,100
WA,Jun,2020,Monday,2,110
NSW,Jun,2020,Friday,1,80
NSW,Jun,2020,Tuesday,1,100
Vic,Jun,2020,Monday,1,80
Qld,Jun,2020,Friday,1,100
NSW,Jun,2020,Wednesday,1,100
Qld,Jun,2020,Friday,1,80
NSW,Jun,2020,Thursday,1,80
Qld,Jun,2020,Tuesday,1,60
Qld,Jun,2020,Friday,1,100
Vic,Jun,2020,Friday,1,40
NSW,Jun,2020,Wednesday,1,40
NSW,Jun,2020,Monday,1,80
Qld,Jun,2020,Tuesday,1,80
NSW,Jun,2020,Friday,1,80
Vic,Jun,2020,Wednesday,1,60
Qld,Jun,2020,Wednesday,1,50
Qld,Jun,2020,Monday,1,60
NSW,Jun,2020,Tuesday,1,60
Qld,Jun,2020,Monday,1,50
NSW,Jun,2020,Wednesday,1,60
NSW,Jun,2020,Friday,1,110
Qld,Jun,2020,Friday,1,50
NSW,Jun,2020,Thursday,1,70
Vic,Jun,2020,Tuesday,1,50
WA,Jun,2020,Sunday,1,70
NSW,Jun,2020,Sunday,1,80
WA,Jun,2020,Monday,1,110
Qld,Jun,2020,Sunday,4,70
Qld,Jun,2020,Monday,1,100
WA,Jun,2020,Tuesday,1,110
Qld,Jun,2020,Saturday,1,60
WA,Jun,2020,Wednesday,1,50
WA,Jun,2020,Tuesday,1,100
Qld,Jun,2020,Sunday,1,70
Qld,Jun,2020,Sunday,2,70
NT,Jun,2020,Sunday,1,100
Qld,Jun,2020,Saturday,1,110
WA,Jun,2020,Friday,1,60
Qld,Jun,2020,Monday,1,80
Qld,Jun,2020,Friday,1,70
NSW,Jun,2020,Saturday,1,60
Qld,Jun,2020,Saturday,1,80
NSW,Jun,2020,Monday,1,50
WA,Jun,2020,Friday,1,60
Vic,Jun,2020,Wednesday,1,60
NSW,Jun,2020,Wednesday,1,100
Vic,Jun,2020,Tuesday,1,100
Vic,Jun,2020,Thursday,1,60
WA,Jun,2020,Thursday,1,110
WA,Jun,2020,Monday,1,60
NSW,Jun,2020,Tuesday,1,100
Qld,Jun,2020,Friday,2,100
Vic,Jun,2020,Tuesday,1,60
SA,Jun,2020,Tuesday,1,50
Vic,Jun,2020,Friday,1,80
NSW,Jun,2020,Thursday,1,60
NT,Jun,2020,Monday,1,100
NSW,Jun,2020,Thursday,1,80
Qld,Jun,2020,Tuesday,1,70
WA,May,2020,Friday,2,80
Qld,May,2020,Sunday,1,80
Vic,May,2020,Saturday,1,70
SA,May,2020,Sunday,1,40
Vic,May,2020,Sunday,1,60
NSW,May,2020,Saturday,1,50
Qld,May,2020,Sunday,1,80
NSW,May,2020,Saturday,2,60
Qld,May,2020,Saturday,1,100
NSW,May,2020,Saturday,1,50
Qld,May,2020,Saturday,1,50
WA,May,2020,Thursday,1,110
WA,May,2020,Wednesday,1,80
NSW,May,2020,Thursday,2,80
Qld,May,2020,Thursday,1,60
NSW,May,2020,Tuesday,1,50
Qld,May,2020,Wednesday,1,70
NSW,May,2020,Thursday,1,70
NSW,May,2020,Thursday,1,50
Vic,May,2020,Monday,1,60
Qld,May,2020,Monday,1,100
Vic,May,2020,Wednesday,1,100
Qld,May,2020,Monday,1,80
Qld,May,2020,Friday,1,100
Qld,May,2020,Saturday,1,60
NSW,May,2020,Saturday,1,50
Vic,May,2020,Saturday,1,100
Tas,May,2020,Wednesday,1,50
Tas,May,2020,Monday,1,100
Vic,May,2020,Tuesday,1,80
Vic,May,2020,Monday,1,50
Vic,May,2020,Sunday,1,80
WA,May,2020,Friday,1,50
WA,May,2020,Friday,2,80
NSW,May,2020,Friday,1,100
Qld,May,2020,Sunday,1,80
Vic,May,2020,Wednesday,1,100
NSW,May,2020,Saturday,1,110
NSW,May,2020,Saturday,1,110
Qld,May,2020,Sunday,1,100
WA,May,2020,Saturday,1,110
SA,May,2020,Friday,2,80
Qld,May,2020,Saturday,1,60
NSW,May,2020,Sunday,1,50
NSW,May,2020,Sunday,1,100
SA,May,2020,Saturday,2,100
Vic,May,2020,Tuesday,1,50
WA,May,2020,Thursday,2,110
Qld,May,2020,Tuesday,1,60
WA,May,2020,Friday,1,70
WA,May,2020,Tuesday,1,60
NSW,May,2020,Sunday,1,100
Qld,May,2020,Saturday,1,50
WA,May,2020,Wednesday,1,70
Qld,May,2020,Wednesday,1,100
WA,May,2020,Tuesday,1,110
SA,May,2020,Thursday,1,100
Vic,May,2020,Thursday,2,100
NSW,May,2020,Friday,1,60
Vic,May,2020,Thursday,1,100
Vic,May,2020,Wednesday,1,100
Vic,May,2020,Tuesday,1,100
Qld,May,2020,Thursday,1,50
SA,May,2020,Tuesday,1,80
NSW,May,2020,Wednesday,1,100
Qld,May,2020,Thursday,3,100
WA,May,2020,Tuesday,1,110
NSW,May,2020,Monday,2,80
Qld,May,2020,Wednesday,1,80
Qld,May,2020,Thursday,1,100
NT,May,2020,Sunday,1,60
NT,Apr,2020,Sunday,1,100
NSW,Apr,2020,Saturday,1,100
Vic,Apr,2020,Sunday,1,80
SA,Apr,2020,Saturday,2,60
Qld,Apr,2020,Sunday,1,100
WA,Apr,2020,Wednesday,1,100
Qld,Apr,2020,Saturday,1,70
ACT,Apr,2020,Saturday,2,80
NSW,Apr,2020,Saturday,1,60
Qld,Apr,2020,Sunday,1,100
NSW,Apr,2020,Saturday,1,70
NSW,Apr,2020,Sunday,1,60
WA,Apr,2020,Tuesday,1,50
SA,Apr,2020,Thursday,1,80
NSW,Apr,2020,Wednesday,1,60
Vic,Apr,2020,Thursday,1,100
NSW,Apr,2020,Monday,1,80
Vic,Apr,2020,Friday,1,100
NSW,Apr,2020,Thursday,1,60
NSW,Apr,2020,Wednesday,1,80
Qld,Apr,2020,Wednesday,1,100
Qld,Apr,2020,Friday,1,60
Qld,Apr,2020,Thursday,1,80
NSW,Apr,2020,Tuesday,1,100
Vic,Apr,2020,Wednesday,4,100
Qld,Apr,2020,Tuesday,1,60
Vic,Apr,2020,Thursday,1,80
Vic,Apr,2020,Wednesday,1,60
NSW,Apr,2020,Wednesday,1,80
Qld,Apr,2020,Thursday,1,100
Qld,Apr,2020,Monday,1,100
NSW,Apr,2020,Wednesday,1,60
Qld,Apr,2020,Monday,1,60
NSW,Apr,2020,Tuesday,1,50
SA,Apr,2020,Wednesday,1,100
NSW,Apr,2020,Wednesday,1,60
Qld,Apr,2020,Wednesday,1,50
Vic,Apr,2020,Friday,1,30
NSW,Apr,2020,Saturday,1,50
WA,Apr,2020,Sunday,1,110
Qld,Apr,2020,Sunday,1,80
SA,Apr,2020,Friday,1,80
Vic,Apr,2020,Monday,1,100
NSW,Apr,2020,Friday,1,50
NSW,Apr,2020,Sunday,1,80
Qld,Apr,2020,Saturday,1,50
Qld,Apr,2020,Saturday,1,60
WA,Apr,2020,Saturday,1,80
